state,date,sector,supply
W.P. Labuan,2020-04-01,imports,0.0
Selangor,2020-04-01,imports,0.0
Perak,2020-04-01,imports,0.0
Pulau Pinang,2020-04-01,imports,0.0
Perlis,2020-04-01,imports,0.0
Melaka,2020-04-01,imports,0.0
Sabah,2020-04-01,imports,0.0
Johor,2020-04-01,imports,0.0
Kelantan,2020-05-01,imports,0.00023691524568053487
Negeri Sembilan,2020-05-01,imports,0.000303410649731025
Terengganu,2020-05-01,imports,0.00033544309448488947
Kedah,2020-05-01,imports,0.0003017675533967948
Sarawak,2020-05-01,imports,0.00023615344009011722
Pahang,2020-05-01,imports,0.0003186923325623161
W.P. Labuan,2020-05-01,imports,0.0002976758683591142
Selangor,2020-05-01,imports,0.0002799257080390677
Perak,2020-05-01,imports,0.00025874016390066635
Pulau Pinang,2020-05-01,imports,0.0003330712283242376
Perlis,2020-05-01,imports,0.0002602934952261361
Melaka,2020-05-01,imports,0.00025543872851062084
Sabah,2020-05-01,imports,0.00023837317093433017
Johor,2020-05-01,imports,0.00031521759459382596
Kelantan,2020-06-01,imports,0.00033617821049368023
Negeri Sembilan,2020-06-01,imports,0.0002707680078256436
Terengganu,2020-06-01,imports,0.00030029365297568056
Kedah,2020-06-01,imports,0.0003226313663034138
Sarawak,2020-06-01,imports,0.00025720993035890124
Pahang,2020-06-01,imports,0.00030916623593686655
W.P. Labuan,2020-06-01,imports,0.00025429140000632583
Selangor,2020-06-01,imports,0.00030606280485768626
Perak,2020-06-01,imports,0.000245992380132153
Pulau Pinang,2020-06-01,imports,0.0002660254116435713
Perlis,2020-06-01,imports,0.00028358824808897984
Melaka,2020-06-01,imports,0.0003173660796524237
Sabah,2020-06-01,imports,0.00033165571350012816
Johor,2020-06-01,imports,0.0003249977332070732
Kelantan,2020-07-01,imports,0.0
Negeri Sembilan,2020-07-01,imports,0.0
Terengganu,2020-07-01,imports,0.0
Kedah,2020-07-01,imports,0.0
Sarawak,2020-07-01,imports,0.0
Pahang,2020-07-01,imports,0.0
W.P. Labuan,2020-07-01,imports,0.0
Selangor,2020-07-01,imports,0.0
Perak,2020-07-01,imports,0.0
Pulau Pinang,2020-07-01,imports,0.0
Perlis,2020-07-01,imports,0.0
Melaka,2020-07-01,imports,0.0
Sabah,2020-07-01,imports,0.0
Johor,2020-07-01,imports,0.0
Kelantan,2020-08-01,imports,0.0
Negeri Sembilan,2020-08-01,imports,0.0
Terengganu,2020-08-01,imports,0.0
Kedah,2020-08-01,imports,0.0
Sarawak,2020-08-01,imports,0.0
Pahang,2020-08-01,imports,0.0
W.P. Labuan,2020-08-01,imports,0.0
Selangor,2020-08-01,imports,0.0
Perak,2020-08-01,imports,0.0
Pulau Pinang,2020-08-01,imports,0.0
Perlis,2020-08-01,imports,0.0
Melaka,2020-08-01,imports,0.0
Sabah,2020-08-01,imports,0.0
Johor,2020-08-01,imports,0.0
Kelantan,2020-09-01,imports,0.19302454509074407
Negeri Sembilan,2020-09-01,imports,0.192605277699274
Terengganu,2020-09-01,imports,0.21163436551289114
Kedah,2020-09-01,imports,0.2184876712621213
Sarawak,2020-09-01,imports,0.27784810272871685
Pahang,2020-09-01,imports,0.2640383521473033
W.P. Labuan,2020-09-01,imports,0.19374710838936546
Selangor,2020-09-01,imports,0.19773319182949783
Perak,2020-09-01,imports,0.27233423448776195
Pulau Pinang,2020-09-01,imports,0.18925982772136432
Perlis,2020-09-01,imports,0.26932003523652936
Melaka,2020-09-01,imports,0.23343394294378964
Sabah,2020-09-01,imports,0.25899672729434314
Johor,2020-09-01,imports,0.24916286057428325
Kelantan,2020-10-01,imports,0.3847590384216581
Negeri Sembilan,2020-10-01,imports,0.38564614130781977
Terengganu,2020-10-01,imports,0.303002891528309
Kedah,2020-10-01,imports,0.3620209745971409
Sarawak,2020-10-01,imports,0.3531935757572992
Pahang,2020-10-01,imports,0.37132625106866807
W.P. Labuan,2020-10-01,imports,0.33192230212289975
Selangor,2020-10-01,imports,0.3057877339086291
Perak,2020-10-01,imports,0.3250864132800222
Pulau Pinang,2020-10-01,imports,0.3584746504462502
Perlis,2020-10-01,imports,0.4437519748824527
Melaka,2020-10-01,imports,0.42717298648067564
Sabah,2020-10-01,imports,0.33013640447142084
Johor,2020-10-01,imports,0.3836508112205146
Kelantan,2020-11-01,imports,0.08005230456411984
Negeri Sembilan,2020-11-01,imports,0.0924741944339301
Terengganu,2020-11-01,imports,0.07411021037031117
Kedah,2020-11-01,imports,0.10215969997366492
Sarawak,2020-11-01,imports,0.07286619896171533
Pahang,2020-11-01,imports,0.09223237229803395
W.P. Labuan,2020-11-01,imports,0.08986781311345154
Selangor,2020-11-01,imports,0.08500118866460506
Perak,2020-11-01,imports,0.09998727576166452
Pulau Pinang,2020-11-01,imports,0.09388031893096674
Perlis,2020-11-01,imports,0.09956731747413167
Melaka,2020-11-01,imports,0.09289668615340747
Sabah,2020-11-01,imports,0.10331500668767714
Johor,2020-11-01,imports,0.10168655352027187
Kelantan,2020-12-01,imports,0.6835819031617557
Negeri Sembilan,2020-12-01,imports,0.6419251990008238
Terengganu,2020-12-01,imports,0.6842481275668522
Kedah,2020-12-01,imports,0.550716669280085
Sarawak,2020-12-01,imports,0.5354562280298364
Pahang,2020-12-01,imports,0.5226674340753146
W.P. Labuan,2020-12-01,imports,0.6417175881530321
Selangor,2020-12-01,imports,0.6891194529787584
Perak,2020-12-01,imports,0.616361783231932
Pulau Pinang,2020-12-01,imports,0.6813817158244589
Perlis,2020-12-01,imports,0.6548205206019069
Melaka,2020-12-01,imports,0.6385799993423065
Sabah,2020-12-01,imports,0.6463410443397917
Johor,2020-12-01,imports,0.5738373737112116
Kelantan,2021-01-01,imports,0.031154371252310048
Negeri Sembilan,2021-01-01,imports,0.026609896453797684
Terengganu,2021-01-01,imports,0.02473694329482986
Kedah,2021-01-01,imports,0.02418213214150866
Sarawak,2021-01-01,imports,0.025631069648812572
Pahang,2021-01-01,imports,0.03405318918025338
W.P. Labuan,2021-01-01,imports,0.029763684738675775
Selangor,2021-01-01,imports,0.026628721618552443
Perak,2021-01-01,imports,0.033646674022839274
Pulau Pinang,2021-01-01,imports,0.028710708616346364
Perlis,2021-01-01,imports,0.02343441893602504
Melaka,2021-01-01,imports,0.03439640732159834
Sabah,2021-01-01,imports,0.02985423722786894
Johor,2021-01-01,imports,0.025400255659676737
Kelantan,2021-02-01,imports,0.5560285455231059
Negeri Sembilan,2021-02-01,imports,0.504722586964946
Terengganu,2021-02-01,imports,0.6880008208785138
Kedah,2021-02-01,imports,0.5514878690894152
Sarawak,2021-02-01,imports,0.678220923744651
Pahang,2021-02-01,imports,0.6347610362064873
W.P. Labuan,2021-02-01,imports,0.721459259352089
Selangor,2021-02-01,imports,0.6254904918171926
Perak,2021-02-01,imports,0.5180476729854294
Pulau Pinang,2021-02-01,imports,0.6067003615892912
Perlis,2021-02-01,imports,0.5426844679920194
Melaka,2021-02-01,imports,0.6851004676243242
Sabah,2021-02-01,imports,0.6258070176830228
Johor,2021-02-01,imports,0.5510481815290496
Kelantan,2021-03-01,imports,0.10849590113510528
Negeri Sembilan,2021-03-01,imports,0.10552120859580535
Terengganu,2021-03-01,imports,0.09603139945741636
Kedah,2021-03-01,imports,0.10272708272833941
Sarawak,2021-03-01,imports,0.0914806429965417
Pahang,2021-03-01,imports,0.09823589739381076
W.P. Labuan,2021-03-01,imports,0.09358335563770498
Selangor,2021-03-01,imports,0.09801872427310611
Perak,2021-03-01,imports,0.10904887004950968
Pulau Pinang,2021-03-01,imports,0.10234101092425024
Perlis,2021-03-01,imports,0.0821566122574617
Melaka,2021-03-01,imports,0.07543202791446643
Sabah,2021-03-01,imports,0.10041930359862962
Johor,2021-03-01,imports,0.07488350310087326
Kelantan,2021-04-01,imports,1.1405811206608756
Negeri Sembilan,2021-04-01,imports,1.0046686918680712
Terengganu,2021-04-01,imports,1.1521507458250921
Kedah,2021-04-01,imports,1.1341694672608653
Sarawak,2021-04-01,imports,0.9415713275706765
Pahang,2021-04-01,imports,1.3688761402540865
W.P. Labuan,2021-04-01,imports,1.2884459534751314
Selangor,2021-04-01,imports,1.3245664012605962
Perak,2021-04-01,imports,1.207455927772798
Pulau Pinang,2021-04-01,imports,0.9927548020002784
Perlis,2021-04-01,imports,1.0988652416399283
Melaka,2021-04-01,imports,1.052625951640635
Sabah,2021-04-01,imports,1.1939437396648542
Johor,2021-04-01,imports,1.3468598089247628
Kelantan,2021-05-01,imports,0.3032675926650965
Negeri Sembilan,2021-05-01,imports,0.21002478126117674
Terengganu,2021-05-01,imports,0.2631426627586447
Kedah,2021-05-01,imports,0.2535516376210457
Sarawak,2021-05-01,imports,0.25612998088425204
Pahang,2021-05-01,imports,0.21550129079949343
W.P. Labuan,2021-05-01,imports,0.20826382807297592
Selangor,2021-05-01,imports,0.24721554327739242
Perak,2021-05-01,imports,0.27176205468274073
Pulau Pinang,2021-05-01,imports,0.2973648040980847
Perlis,2021-05-01,imports,0.22233415022583122
Melaka,2021-05-01,imports,0.23413583244716302
Sabah,2021-05-01,imports,0.26629520476999713
Johor,2021-05-01,imports,0.24893973517802984
Kelantan,2021-06-01,imports,0.010317210447923228
Negeri Sembilan,2021-06-01,imports,0.01107644260417878
Terengganu,2021-06-01,imports,0.00922244545293705
Kedah,2021-06-01,imports,0.012098101353963218
Sarawak,2021-06-01,imports,0.008575062733178712
Pahang,2021-06-01,imports,0.010884356081030819
W.P. Labuan,2021-06-01,imports,0.008671592029012052
Selangor,2021-06-01,imports,0.011211342563851319
Perak,2021-06-01,imports,0.011412097205897928
Pulau Pinang,2021-06-01,imports,0.009562631734581597
Perlis,2021-06-01,imports,0.009174371779966814
Melaka,2021-06-01,imports,0.01176309608233258
Sabah,2021-06-01,imports,0.011039892367950261
Johor,2021-06-01,imports,0.0085006095969549
Kelantan,2021-07-01,imports,0.023776241836741503
Negeri Sembilan,2021-07-01,imports,0.020772204125749663
Terengganu,2021-07-01,imports,0.021582200308292145
Kedah,2021-07-01,imports,0.026047865969408113
Sarawak,2021-07-01,imports,0.025596356082368807
Pahang,2021-07-01,imports,0.019876462153252755
W.P. Labuan,2021-07-01,imports,0.021998344248555644
Selangor,2021-07-01,imports,0.026553441416541836
Perak,2021-07-01,imports,0.021879297498447987
Pulau Pinang,2021-07-01,imports,0.022522672510553295
Perlis,2021-07-01,imports,0.02794823500226636
Melaka,2021-07-01,imports,0.026369617258545086
Sabah,2021-07-01,imports,0.022169212557051003
Johor,2021-07-01,imports,0.023631739150353222
Kelantan,2021-08-01,imports,0.07590946983695462
Negeri Sembilan,2021-08-01,imports,0.054824860262025384
Terengganu,2021-08-01,imports,0.061929430212295085
Kedah,2021-08-01,imports,0.0630970393293526
Sarawak,2021-08-01,imports,0.07059274706120734
Pahang,2021-08-01,imports,0.06083179896587105
W.P. Labuan,2021-08-01,imports,0.0703429761075407
Selangor,2021-08-01,imports,0.06488396073573885
Perak,2021-08-01,imports,0.05218951544189434
Pulau Pinang,2021-08-01,imports,0.06675948125757893
Perlis,2021-08-01,imports,0.06438879062924295
Melaka,2021-08-01,imports,0.06480861138029795
Sabah,2021-08-01,imports,0.0730835647300612
Johor,2021-08-01,imports,0.0747606860621663
Kelantan,2021-09-01,imports,0.0
Negeri Sembilan,2021-09-01,imports,0.0
Terengganu,2021-09-01,imports,0.0
Kedah,2021-09-01,imports,0.0
Sarawak,2021-09-01,imports,0.0
Pahang,2021-09-01,imports,0.0
W.P. Labuan,2021-09-01,imports,0.0
Selangor,2021-09-01,imports,0.0
Perak,2021-09-01,imports,0.0
Pulau Pinang,2021-09-01,imports,0.0
Perlis,2021-09-01,imports,0.0
Melaka,2021-09-01,imports,0.0
Sabah,2021-09-01,imports,0.0
Johor,2021-09-01,imports,0.0
Kelantan,2021-10-01,imports,0.0
Negeri Sembilan,2021-10-01,imports,0.0
Terengganu,2021-10-01,imports,0.0
Kedah,2021-10-01,imports,0.0
Sarawak,2021-10-01,imports,0.0
Pahang,2021-10-01,imports,0.0
W.P. Labuan,2021-10-01,imports,0.0
Selangor,2021-10-01,imports,0.0
Perak,2021-10-01,imports,0.0
Pulau Pinang,2021-10-01,imports,0.0
Perlis,2021-10-01,imports,0.0
Melaka,2021-10-01,imports,0.0
Sabah,2021-10-01,imports,0.0
Johor,2021-10-01,imports,0.0
Kelantan,2021-11-01,imports,0.11136899859920034
Negeri Sembilan,2021-11-01,imports,0.11530148006187611
Terengganu,2021-11-01,imports,0.15354412934099487
Kedah,2021-11-01,imports,0.12678435500797733
Sarawak,2021-11-01,imports,0.13934157445115875
Pahang,2021-11-01,imports,0.14061868509584155
W.P. Labuan,2021-11-01,imports,0.14832860213684523
Selangor,2021-11-01,imports,0.14165189505392117
Perak,2021-11-01,imports,0.1501529793743529
Pulau Pinang,2021-11-01,imports,0.12479136568467729
Perlis,2021-11-01,imports,0.11593921870683861
Melaka,2021-11-01,imports,0.14760488672418828
Sabah,2021-11-01,imports,0.14540962455304043
Johor,2021-11-01,imports,0.13323637862900642
Kelantan,2021-12-01,imports,0.0008198685640364319
Negeri Sembilan,2021-12-01,imports,0.0005864587769448776
Terengganu,2021-12-01,imports,0.0008000689445981367
Kedah,2021-12-01,imports,0.000748376887512976
Sarawak,2021-12-01,imports,0.0006503222414489101
Pahang,2021-12-01,imports,0.0007264194016197978
W.P. Labuan,2021-12-01,imports,0.0006623125882778206
Selangor,2021-12-01,imports,0.0007560849922708332
Perak,2021-12-01,imports,0.0007617967767539209
Pulau Pinang,2021-12-01,imports,0.0007076566089451745
Perlis,2021-12-01,imports,0.0007105310282673736
Melaka,2021-12-01,imports,0.0006038155602650696
Sabah,2021-12-01,imports,0.0007751751012741986
Johor,2021-12-01,imports,0.000709179629210936
Kelantan,2022-01-01,imports,1.899551091294464e-06
Negeri Sembilan,2022-01-01,imports,2.4344883035205083e-06
Terengganu,2022-01-01,imports,1.80585225053177e-06
Kedah,2022-01-01,imports,2.299967863545843e-06
Sarawak,2022-01-01,imports,2.5641776941910052e-06
Pahang,2022-01-01,imports,2.29855166443482e-06
W.P. Labuan,2022-01-01,imports,2.2827728743021147e-06
Selangor,2022-01-01,imports,1.8803842201152523e-06
Perak,2022-01-01,imports,2.140009328245347e-06
Pulau Pinang,2022-01-01,imports,1.931620989527441e-06
Perlis,2022-01-01,imports,2.3769901959594367e-06
Melaka,2022-01-01,imports,2.318655065729184e-06
Sabah,2022-01-01,imports,2.1419072605518016e-06
Johor,2022-01-01,imports,2.219045141167631e-06
Kelantan,2022-02-01,imports,0.005802031547749728
Negeri Sembilan,2022-02-01,imports,0.0052181196753185504
Terengganu,2022-02-01,imports,0.005779904814795378
Kedah,2022-02-01,imports,0.006015247654315338
Sarawak,2022-02-01,imports,0.004488970000455913
Pahang,2022-02-01,imports,0.006223020119198326
W.P. Labuan,2022-02-01,imports,0.006189594643240568
Selangor,2022-02-01,imports,0.005912316852345352
Perak,2022-02-01,imports,0.005961759611895993
Pulau Pinang,2022-02-01,imports,0.004470776433567819
Perlis,2022-02-01,imports,0.0059445332659642585
Melaka,2022-02-01,imports,0.005188697605433832
Sabah,2022-02-01,imports,0.006167845840079938
Johor,2022-02-01,imports,0.0058077241131903505
Kelantan,2022-03-01,imports,0.0
Negeri Sembilan,2022-03-01,imports,0.0
Terengganu,2022-03-01,imports,0.0
Kedah,2022-03-01,imports,0.0
Sarawak,2022-03-01,imports,0.0
Pahang,2022-03-01,imports,0.0
W.P. Labuan,2022-03-01,imports,0.0
Selangor,2022-03-01,imports,0.0
Perak,2022-03-01,imports,0.0
Pulau Pinang,2022-03-01,imports,0.0
Perlis,2022-03-01,imports,0.0
Melaka,2022-03-01,imports,0.0
Sabah,2022-03-01,imports,0.0
Johor,2022-03-01,imports,0.0
Kelantan,2022-04-01,imports,0.0043408515077782844
Negeri Sembilan,2022-04-01,imports,0.005283348992599421
Terengganu,2022-04-01,imports,0.004487223127201137
Kedah,2022-04-01,imports,0.004180528371474762
Sarawak,2022-04-01,imports,0.004252336009723588
Pahang,2022-04-01,imports,0.003964634953473751
W.P. Labuan,2022-04-01,imports,0.003748005303724431
Selangor,2022-04-01,imports,0.004341291586341176
Perak,2022-04-01,imports,0.0043473246354356525
Pulau Pinang,2022-04-01,imports,0.004129009956054677
Perlis,2022-04-01,imports,0.005009665983284536
Melaka,2022-04-01,imports,0.004370161428784426
Sabah,2022-04-01,imports,0.0036601244450416097
Johor,2022-04-01,imports,0.0038240574309693423
Kelantan,2022-05-01,imports,0.11216025877086148
Negeri Sembilan,2022-05-01,imports,0.10036411635830973
Terengganu,2022-05-01,imports,0.12026569115310216
Kedah,2022-05-01,imports,0.08693955225442097
Sarawak,2022-05-01,imports,0.11671662385199842
Pahang,2022-05-01,imports,0.1261709046397169
W.P. Labuan,2022-05-01,imports,0.10996971784898209
Selangor,2022-05-01,imports,0.09146030466786711
Perak,2022-05-01,imports,0.1069151570704058
Pulau Pinang,2022-05-01,imports,0.09297256904038707
Perlis,2022-05-01,imports,0.10818293983135494
Melaka,2022-05-01,imports,0.12596056227215907
Sabah,2022-05-01,imports,0.0912392640215408
Johor,2022-05-01,imports,0.084352647807742
Kelantan,2022-06-01,imports,0.0005708604277591865
Negeri Sembilan,2022-06-01,imports,0.0004892756055267677
Terengganu,2022-06-01,imports,0.0005404435605267209
Kedah,2022-06-01,imports,0.0006839364595414027
Sarawak,2022-06-01,imports,0.0005057344199934439
Pahang,2022-06-01,imports,0.0005989439538502986
W.P. Labuan,2022-06-01,imports,0.0006100795127561459
Selangor,2022-06-01,imports,0.0005834381158736893
Perak,2022-06-01,imports,0.0006285863764260093
Pulau Pinang,2022-06-01,imports,0.0004866520117872779
Perlis,2022-06-01,imports,0.000624627924054538
Melaka,2022-06-01,imports,0.0005168085787984731
Sabah,2022-06-01,imports,0.0005565235779809552
Johor,2022-06-01,imports,0.00047530531993715617
Kelantan,2022-07-01,imports,0.05289508358440059
Negeri Sembilan,2022-07-01,imports,0.05861796387101823
Terengganu,2022-07-01,imports,0.06168157773022012
Kedah,2022-07-01,imports,0.06213873288198693
Sarawak,2022-07-01,imports,0.058096821610075795
Pahang,2022-07-01,imports,0.04692102773725563
W.P. Labuan,2022-07-01,imports,0.06720359249850658
Selangor,2022-07-01,imports,0.04847059713869828
Perak,2022-07-01,imports,0.05256802994646437
Pulau Pinang,2022-07-01,imports,0.06473917776059329
Perlis,2022-07-01,imports,0.05416771423748318
Melaka,2022-07-01,imports,0.05475375557383035
Sabah,2022-07-01,imports,0.06609046036319695
Johor,2022-07-01,imports,0.0594613271929952
Kelantan,2022-08-01,imports,0.0
Negeri Sembilan,2022-08-01,imports,0.0
Terengganu,2022-08-01,imports,0.0
Kedah,2022-08-01,imports,0.0
Sarawak,2022-08-01,imports,0.0
Pahang,2022-08-01,imports,0.0
W.P. Labuan,2022-08-01,imports,0.0
Selangor,2022-08-01,imports,0.0
Perak,2022-08-01,imports,0.0
Pulau Pinang,2022-08-01,imports,0.0
Perlis,2022-08-01,imports,0.0
Melaka,2022-08-01,imports,0.0
Sabah,2022-08-01,imports,0.0
Johor,2022-08-01,imports,0.0
Kelantan,2022-09-01,imports,0.0
Negeri Sembilan,2022-09-01,imports,0.0
Terengganu,2022-09-01,imports,0.0
Kedah,2022-09-01,imports,0.0
Sarawak,2022-09-01,imports,0.0
Pahang,2022-09-01,imports,0.0
W.P. Labuan,2022-09-01,imports,0.0
Selangor,2022-09-01,imports,0.0
Perak,2022-09-01,imports,0.0
Pulau Pinang,2022-09-01,imports,0.0
Perlis,2022-09-01,imports,0.0
Melaka,2022-09-01,imports,0.0
Sabah,2022-09-01,imports,0.0
Johor,2022-09-01,imports,0.0
Kelantan,2022-10-01,imports,0.0
Negeri Sembilan,2022-10-01,imports,0.0
Terengganu,2022-10-01,imports,0.0
Kedah,2022-10-01,imports,0.0
Sarawak,2022-10-01,imports,0.0
Pahang,2022-10-01,imports,0.0
W.P. Labuan,2022-10-01,imports,0.0
Selangor,2022-10-01,imports,0.0
Perak,2022-10-01,imports,0.0
Pulau Pinang,2022-10-01,imports,0.0
Perlis,2022-10-01,imports,0.0
Melaka,2022-10-01,imports,0.0
Sabah,2022-10-01,imports,0.0
Johor,2022-10-01,imports,0.0
Kelantan,2022-11-01,imports,0.007151803589146911
Negeri Sembilan,2022-11-01,imports,0.00911949568202674
Terengganu,2022-11-01,imports,0.010130093663881144
Kedah,2022-11-01,imports,0.008714186910194393
Sarawak,2022-11-01,imports,0.008945876654300374
Pahang,2022-11-01,imports,0.009157972525038648
W.P. Labuan,2022-11-01,imports,0.009111357919655514
Selangor,2022-11-01,imports,0.007587232400144815
Perak,2022-11-01,imports,0.008100976990654266
Pulau Pinang,2022-11-01,imports,0.007936464808506485
Perlis,2022-11-01,imports,0.009305625940386588
Melaka,2022-11-01,imports,0.008687300773236128
Sabah,2022-11-01,imports,0.007009273045978616
Johor,2022-11-01,imports,0.0074054036272858765
Kelantan,2022-12-01,imports,0.049607757759526756
Negeri Sembilan,2022-12-01,imports,0.04174447319977133
Terengganu,2022-12-01,imports,0.044114100285707135
Kedah,2022-12-01,imports,0.048181466035609986
Sarawak,2022-12-01,imports,0.04381721857548793
Pahang,2022-12-01,imports,0.038418665038218607
W.P. Labuan,2022-12-01,imports,0.050201128554697175
Selangor,2022-12-01,imports,0.035391978315684594
Perak,2022-12-01,imports,0.03773452301180181
Pulau Pinang,2022-12-01,imports,0.044617340839633715
Perlis,2022-12-01,imports,0.039716324149817676
Melaka,2022-12-01,imports,0.04964884610471698
Sabah,2022-12-01,imports,0.04313400713873241
Johor,2022-12-01,imports,0.04015731802812249
Kelantan,2023-01-01,imports,0.0018393238924579566
Negeri Sembilan,2023-01-01,imports,0.0019255107793671197
Terengganu,2023-01-01,imports,0.002251737266575538
Kedah,2023-01-01,imports,0.002006907464375658
Sarawak,2023-01-01,imports,0.002291863763608246
Pahang,2023-01-01,imports,0.002217547996442137
W.P. Labuan,2023-01-01,imports,0.0018881568273080352
Selangor,2023-01-01,imports,0.0021779569957636824
Perak,2023-01-01,imports,0.0018795882149852071
Pulau Pinang,2023-01-01,imports,0.0017755552227773275
Perlis,2023-01-01,imports,0.001735026400492269
Melaka,2023-01-01,imports,0.0020403032776978433
Sabah,2023-01-01,imports,0.0019409061687482067
Johor,2023-01-01,imports,0.0017955091573142136
Kelantan,2023-02-01,imports,0.007162660314513822
Negeri Sembilan,2023-02-01,imports,0.006517203019284532
Terengganu,2023-02-01,imports,0.0066300522292316215
Kedah,2023-02-01,imports,0.0069681037236413584
Sarawak,2023-02-01,imports,0.0066298007185572405
Pahang,2023-02-01,imports,0.0055117868028509934
W.P. Labuan,2023-02-01,imports,0.007143141013476531
Selangor,2023-02-01,imports,0.005593114905172855
Perak,2023-02-01,imports,0.006848129970071566
Pulau Pinang,2023-02-01,imports,0.005976687741218862
Perlis,2023-02-01,imports,0.005235380470836138
Melaka,2023-02-01,imports,0.005142122581473443
Sabah,2023-02-01,imports,0.007203209299874705
Johor,2023-02-01,imports,0.007252886275033292
Kelantan,2023-03-01,imports,0.0008351062989035458
Negeri Sembilan,2023-03-01,imports,0.0007597607280857533
Terengganu,2023-03-01,imports,0.0009777784037073081
Kedah,2023-03-01,imports,0.0010273964735542157
Sarawak,2023-03-01,imports,0.0009392773181026336
Pahang,2023-03-01,imports,0.0009237933985108159
W.P. Labuan,2023-03-01,imports,0.0007730493067156594
Selangor,2023-03-01,imports,0.001025954153852304
Perak,2023-03-01,imports,0.0008126741194603205
Pulau Pinang,2023-03-01,imports,0.0007277983362637574
Perlis,2023-03-01,imports,0.0009421334027872007
Melaka,2023-03-01,imports,0.0008575022940777956
Sabah,2023-03-01,imports,0.000710405081560223
Johor,2023-03-01,imports,0.0009030028811681784
Kelantan,2023-04-01,imports,0.0002992633822680949
Negeri Sembilan,2023-04-01,imports,0.0002554523372930542
Terengganu,2023-04-01,imports,0.0002819397249004578
Kedah,2023-04-01,imports,0.0003274820683452154
Sarawak,2023-04-01,imports,0.00023959704783949916
Pahang,2023-04-01,imports,0.00028586033649610965
W.P. Labuan,2023-04-01,imports,0.00025840642311418066
Selangor,2023-04-01,imports,0.0003054281449907445
Perak,2023-04-01,imports,0.0002662665933610573
Pulau Pinang,2023-04-01,imports,0.0002694114635742514
Perlis,2023-04-01,imports,0.0002571789409042698
Melaka,2023-04-01,imports,0.00023295617476857343
Sabah,2023-04-01,imports,0.00032952737156715164
Johor,2023-04-01,imports,0.000303593147544247
Kelantan,2023-05-01,imports,1.6084248129831589
Negeri Sembilan,2023-05-01,imports,1.8666867375883318
Terengganu,2023-05-01,imports,1.6683056567424066
Kedah,2023-05-01,imports,1.6832362154845306
Sarawak,2023-05-01,imports,1.392931765527572
Pahang,2023-05-01,imports,1.4568145589396766
W.P. Labuan,2023-05-01,imports,1.5523718144902385
Selangor,2023-05-01,imports,1.5958764402145864
Perak,2023-05-01,imports,1.5209574671263428
Pulau Pinang,2023-05-01,imports,1.471404703145805
Perlis,2023-05-01,imports,1.4236683663044927
Melaka,2023-05-01,imports,1.4637854524147282
Sabah,2023-05-01,imports,1.3853673529110198
Johor,2023-05-01,imports,1.7796229259005067
Kelantan,2023-06-01,imports,0.0002182818614801562
Negeri Sembilan,2023-06-01,imports,0.00027755192191642467
Terengganu,2023-06-01,imports,0.0002997179389942516
Kedah,2023-06-01,imports,0.0002964059258190437
Sarawak,2023-06-01,imports,0.0002763965676417754
Pahang,2023-06-01,imports,0.00025045845841728526
W.P. Labuan,2023-06-01,imports,0.0002387145460296963
Selangor,2023-06-01,imports,0.0002098710829097896
Perak,2023-06-01,imports,0.0002910669829124799
Pulau Pinang,2023-06-01,imports,0.00025946102712763884
Perlis,2023-06-01,imports,0.00024715051463459066
Melaka,2023-06-01,imports,0.0002982579996124285
Sabah,2023-06-01,imports,0.00022447473932966854
Johor,2023-06-01,imports,0.0002758077609588643
Kelantan,2023-07-01,imports,0.0018704098898239747
Negeri Sembilan,2023-07-01,imports,0.0016608609643380399
Terengganu,2023-07-01,imports,0.0018469400576579234
Kedah,2023-07-01,imports,0.0018920968913958285
Sarawak,2023-07-01,imports,0.0015808866207377777
Pahang,2023-07-01,imports,0.0019139615057510036
W.P. Labuan,2023-07-01,imports,0.0018546007138939885
Selangor,2023-07-01,imports,0.0014525201470107047
Perak,2023-07-01,imports,0.0014162872793504378
Pulau Pinang,2023-07-01,imports,0.0015278376102903983
Perlis,2023-07-01,imports,0.001611561065870871
Melaka,2023-07-01,imports,0.0018637326204640101
Sabah,2023-07-01,imports,0.0015577923902219248
Johor,2023-07-01,imports,0.0015953832999986222
Kelantan,2023-08-01,imports,0.0014232379169852262
Negeri Sembilan,2023-08-01,imports,0.001818011396838078
Terengganu,2023-08-01,imports,0.0016944043170672184
Kedah,2023-08-01,imports,0.0016039191538266644
Sarawak,2023-08-01,imports,0.001415999467017761
Pahang,2023-08-01,imports,0.00171334771437793
W.P. Labuan,2023-08-01,imports,0.0018063552606828997
Selangor,2023-08-01,imports,0.0017438987644633798
Perak,2023-08-01,imports,0.0015513288901846177
Pulau Pinang,2023-08-01,imports,0.001610855413363235
Perlis,2023-08-01,imports,0.0014367876955142683
Melaka,2023-08-01,imports,0.0014892248442066362
Sabah,2023-08-01,imports,0.0014094413348710916
Johor,2023-08-01,imports,0.0017138319624101436
Kelantan,2023-09-01,imports,0.79859871385593
Negeri Sembilan,2023-09-01,imports,0.7801161366364602
Terengganu,2023-09-01,imports,0.8528084486178297
Kedah,2023-09-01,imports,0.9080367306148166
Sarawak,2023-09-01,imports,0.9063899685906078
Pahang,2023-09-01,imports,0.6675307653945193
W.P. Labuan,2023-09-01,imports,0.655210371448588
Selangor,2023-09-01,imports,0.8147445316719863
Perak,2023-09-01,imports,0.7071006694687271
