state,date,sector,consumption
W.P. Labuan,2019-05-01,exports,8.743370013494202
Selangor,2019-05-01,exports,8.240758948725313
Perak,2019-05-01,exports,10.99581789962343
Pulau Pinang,2019-05-01,exports,11.815677907296246
Perlis,2019-05-01,exports,11.75218143945964
Melaka,2019-05-01,exports,11.966955511332653
Sabah,2019-05-01,exports,12.188320294525845
Johor,2019-05-01,exports,11.424375185845115
Kelantan,2019-06-01,exports,9.646126333383425
Negeri Sembilan,2019-06-01,exports,10.113847736940738
Terengganu,2019-06-01,exports,9.397309387209198
Kedah,2019-06-01,exports,10.834055104694919
Sarawak,2019-06-01,exports,8.894756004664636
Pahang,2019-06-01,exports,9.19479067821307
W.P. Labuan,2019-06-01,exports,8.010668000092293
Selangor,2019-06-01,exports,11.203560173759715
Perak,2019-06-01,exports,7.823841502575652
Pulau Pinang,2019-06-01,exports,10.464322855296581
Perlis,2019-06-01,exports,8.45738637718976
Melaka,2019-06-01,exports,8.793857604054866
Sabah,2019-06-01,exports,7.92148287431654
Johor,2019-06-01,exports,8.026351870826725
Kelantan,2019-07-01,exports,9.777272124049851
Negeri Sembilan,2019-07-01,exports,10.230210879033173
Terengganu,2019-07-01,exports,10.43462167644118
Kedah,2019-07-01,exports,12.305446701861529
Sarawak,2019-07-01,exports,11.131524428647172
Pahang,2019-07-01,exports,11.967742931772618
W.P. Labuan,2019-07-01,exports,10.862220094829185
Selangor,2019-07-01,exports,9.954228964322258
Perak,2019-07-01,exports,9.256734068238115
Pulau Pinang,2019-07-01,exports,8.321239253597488
Perlis,2019-07-01,exports,8.322694269151588
Melaka,2019-07-01,exports,11.739664256764629
Sabah,2019-07-01,exports,10.894648240875748
Johor,2019-07-01,exports,11.276997464851
Kelantan,2019-08-01,exports,11.223835164431824
Negeri Sembilan,2019-08-01,exports,12.420656072050392
Terengganu,2019-08-01,exports,10.572274009480214
Kedah,2019-08-01,exports,9.432730984095627
Sarawak,2019-08-01,exports,12.523973222061937
Pahang,2019-08-01,exports,9.405859050848175
W.P. Labuan,2019-08-01,exports,10.241762795524076
Selangor,2019-08-01,exports,11.272422146433511
Perak,2019-08-01,exports,13.18353900575966
Pulau Pinang,2019-08-01,exports,9.214170904682137
Perlis,2019-08-01,exports,10.021088433610494
Melaka,2019-08-01,exports,9.457123212877978
Sabah,2019-08-01,exports,9.416062376035091
Johor,2019-08-01,exports,10.443458290809478
Kelantan,2019-09-01,exports,9.054231320471214
Negeri Sembilan,2019-09-01,exports,9.429133425349109
Terengganu,2019-09-01,exports,9.013916445077172
Kedah,2019-09-01,exports,11.631440113040917
Sarawak,2019-09-01,exports,11.483108491931414
Pahang,2019-09-01,exports,11.349553184320527
W.P. Labuan,2019-09-01,exports,11.599297152208402
Selangor,2019-09-01,exports,12.495943876281638
Perak,2019-09-01,exports,10.205289318249916
Pulau Pinang,2019-09-01,exports,10.845016265911516
Perlis,2019-09-01,exports,8.625594388916376
Melaka,2019-09-01,exports,10.036581688078435
Sabah,2019-09-01,exports,9.950670425670529
Johor,2019-09-01,exports,8.968105131228317
Kelantan,2019-10-01,exports,10.964060009117105
Negeri Sembilan,2019-10-01,exports,8.724927983579025
Terengganu,2019-10-01,exports,9.065263558614468
Kedah,2019-10-01,exports,8.201039104332231
Sarawak,2019-10-01,exports,11.23656628889987
Pahang,2019-10-01,exports,11.772539211828542
W.P. Labuan,2019-10-01,exports,8.324426818300772
Selangor,2019-10-01,exports,9.867223480115381
Perak,2019-10-01,exports,10.297964438747513
Pulau Pinang,2019-10-01,exports,10.84983631653017
Perlis,2019-10-01,exports,11.024119330353834
Melaka,2019-10-01,exports,11.2668452134113
Sabah,2019-10-01,exports,12.202683953235583
Johor,2019-10-01,exports,11.43635372047922
Kelantan,2019-11-01,exports,10.052603562817373
Negeri Sembilan,2019-11-01,exports,8.467892928580667
Terengganu,2019-11-01,exports,8.34189459769358
Kedah,2019-11-01,exports,10.30757447554702
Sarawak,2019-11-01,exports,9.574289504518484
Pahang,2019-11-01,exports,8.159816773928402
W.P. Labuan,2019-11-01,exports,10.059117093439394
Selangor,2019-11-01,exports,9.167079731965412
Perak,2019-11-01,exports,10.891309820702032
Pulau Pinang,2019-11-01,exports,9.421292401156064
Perlis,2019-11-01,exports,10.323621606584418
Melaka,2019-11-01,exports,8.01967849385692
Sabah,2019-11-01,exports,8.67226511235397
Johor,2019-11-01,exports,9.673563816690475
Kelantan,2019-12-01,exports,7.585460890549344
Negeri Sembilan,2019-12-01,exports,9.780038937446255
Terengganu,2019-12-01,exports,7.9543440592316665
Kedah,2019-12-01,exports,10.485232253317315
Sarawak,2019-12-01,exports,8.522338196714573
Pahang,2019-12-01,exports,7.603418078969203
W.P. Labuan,2019-12-01,exports,9.193361942192704
Selangor,2019-12-01,exports,10.672459509688512
Perak,2019-12-01,exports,7.689217589624451
Pulau Pinang,2019-12-01,exports,8.067965469160598
Perlis,2019-12-01,exports,9.017618589765018
Melaka,2019-12-01,exports,7.915893644774204
Sabah,2019-12-01,exports,9.670575673133227
Johor,2019-12-01,exports,7.562950064627302
Kelantan,2020-01-01,exports,7.4202885913353045
Negeri Sembilan,2020-01-01,exports,10.10410579164796
Terengganu,2020-01-01,exports,9.820677343178128
Kedah,2020-01-01,exports,8.456918821927106
Sarawak,2020-01-01,exports,9.128013010842398
Pahang,2020-01-01,exports,10.434519958040017
W.P. Labuan,2020-01-01,exports,10.627501967708433
Selangor,2020-01-01,exports,7.722194614718651
Perak,2020-01-01,exports,9.762320531554243
Pulau Pinang,2020-01-01,exports,8.399618803206266
Perlis,2020-01-01,exports,9.332180560600458
Melaka,2020-01-01,exports,8.785166563311732
Sabah,2020-01-01,exports,9.132603182329614
Johor,2020-01-01,exports,10.717330145227299
Kelantan,2020-02-01,exports,9.696825777091254
Negeri Sembilan,2020-02-01,exports,9.73655521711921
Terengganu,2020-02-01,exports,9.633484499350368
Kedah,2020-02-01,exports,9.383019683545472
Sarawak,2020-02-01,exports,12.103770309852269
Pahang,2020-02-01,exports,10.107340015649312
W.P. Labuan,2020-02-01,exports,11.93800239920308
Selangor,2020-02-01,exports,9.025775024434049
Perak,2020-02-01,exports,9.023423394442432
Pulau Pinang,2020-02-01,exports,11.449131009860768
Perlis,2020-02-01,exports,12.456748424149406
Melaka,2020-02-01,exports,11.740909609219297
Sabah,2020-02-01,exports,10.165808546905371
Johor,2020-02-01,exports,11.320219161194434
Kelantan,2020-03-01,exports,9.598994007740188
Negeri Sembilan,2020-03-01,exports,10.919640839088212
Terengganu,2020-03-01,exports,8.700154590017327
Kedah,2020-03-01,exports,9.510245818301469
Sarawak,2020-03-01,exports,8.82684403760101
Pahang,2020-03-01,exports,10.87745387481518
W.P. Labuan,2020-03-01,exports,8.515322756711186
Selangor,2020-03-01,exports,11.23459792313074
Perak,2020-03-01,exports,12.440558032261004
Pulau Pinang,2020-03-01,exports,12.379163669883377
Perlis,2020-03-01,exports,10.47478076211766
Melaka,2020-03-01,exports,9.95939066845891
Sabah,2020-03-01,exports,11.417785160126803
Johor,2020-03-01,exports,12.349966321335025
Kelantan,2020-04-01,exports,12.324117068840504
Negeri Sembilan,2020-04-01,exports,9.284295255433767
Terengganu,2020-04-01,exports,11.92625414613634
Kedah,2020-04-01,exports,8.855674003917095
Sarawak,2020-04-01,exports,8.756029757581363
Pahang,2020-04-01,exports,11.844078181811863
W.P. Labuan,2020-04-01,exports,12.157590992159417
Selangor,2020-04-01,exports,10.73243618196207
Perak,2020-04-01,exports,9.658618650178552
Pulau Pinang,2020-04-01,exports,8.562960887501639
Perlis,2020-04-01,exports,9.240510878339336
Melaka,2020-04-01,exports,9.10572387238031
Sabah,2020-04-01,exports,9.750797491000917
Johor,2020-04-01,exports,9.886509920213593
Kelantan,2020-05-01,exports,9.125204467076179
Negeri Sembilan,2020-05-01,exports,8.763350713837932
Terengganu,2020-05-01,exports,11.810108708994544
Kedah,2020-05-01,exports,10.482777129806253
Sarawak,2020-05-01,exports,10.169538746489426
Pahang,2020-05-01,exports,10.315399842475118
W.P. Labuan,2020-05-01,exports,11.369316663520905
Selangor,2020-05-01,exports,8.556196963792537
Perak,2020-05-01,exports,9.566604929220418
Pulau Pinang,2020-05-01,exports,11.298287501666405
Perlis,2020-05-01,exports,9.42227227689425
Melaka,2020-05-01,exports,9.289764975076665
Sabah,2020-05-01,exports,10.416089108348649
Johor,2020-05-01,exports,11.219494469967875
Kelantan,2020-06-01,exports,9.344532813988097
Negeri Sembilan,2020-06-01,exports,7.688522789109228
Terengganu,2020-06-01,exports,7.555624677135598
Kedah,2020-06-01,exports,9.826561882373076
Sarawak,2020-06-01,exports,8.971151742842283
Pahang,2020-06-01,exports,7.482780190620054
W.P. Labuan,2020-06-01,exports,7.786634892551915
Selangor,2020-06-01,exports,10.75315764510229
Perak,2020-06-01,exports,9.440674085151704
Pulau Pinang,2020-06-01,exports,7.75698066843109
Perlis,2020-06-01,exports,10.023908723361014
Melaka,2020-06-01,exports,8.447305304912241
Sabah,2020-06-01,exports,10.285332590647473
Johor,2020-06-01,exports,8.832540452071298
Kelantan,2020-07-01,exports,9.436751570764875
Negeri Sembilan,2020-07-01,exports,8.734813088138825
Terengganu,2020-07-01,exports,7.483026118326705
Kedah,2020-07-01,exports,7.699158098133444
Sarawak,2020-07-01,exports,7.616180712440982
Pahang,2020-07-01,exports,8.975276295048346
W.P. Labuan,2020-07-01,exports,7.6260755014805035
Selangor,2020-07-01,exports,8.069372426815747
Perak,2020-07-01,exports,9.254467199400272
Pulau Pinang,2020-07-01,exports,9.433878829410983
Perlis,2020-07-01,exports,10.13541363132211
Melaka,2020-07-01,exports,10.346995290369025
Sabah,2020-07-01,exports,9.260315831387231
Johor,2020-07-01,exports,7.621341657533792
Kelantan,2020-08-01,exports,10.854435608901339
Negeri Sembilan,2020-08-01,exports,8.20096042052697
Terengganu,2020-08-01,exports,9.60245054091093
Kedah,2020-08-01,exports,9.257579606618163
Sarawak,2020-08-01,exports,8.738721926132769
Pahang,2020-08-01,exports,8.215733817964988
W.P. Labuan,2020-08-01,exports,9.15614532879653
Selangor,2020-08-01,exports,11.248040663768258
Perak,2020-08-01,exports,9.957755664437048
Pulau Pinang,2020-08-01,exports,9.354312125966349
Perlis,2020-08-01,exports,8.132887949344788
Melaka,2020-08-01,exports,9.628461036860745
Sabah,2020-08-01,exports,8.160188890888632
Johor,2020-08-01,exports,11.880510832696471
Kelantan,2020-09-01,exports,10.453931260874688
Negeri Sembilan,2020-09-01,exports,7.222160562766449
Terengganu,2020-09-01,exports,9.727717409089772
Kedah,2020-09-01,exports,8.391934138187459
Sarawak,2020-09-01,exports,7.703360280876998
Pahang,2020-09-01,exports,7.209956284364009
W.P. Labuan,2020-09-01,exports,9.549879074933429
Selangor,2020-09-01,exports,9.877539806622018
Perak,2020-09-01,exports,9.142762157144897
Pulau Pinang,2020-09-01,exports,9.79310303785708
Perlis,2020-09-01,exports,9.750300344576901
Melaka,2020-09-01,exports,7.410562750304522
Sabah,2020-09-01,exports,8.181891218506895
Johor,2020-09-01,exports,7.437834518688163
Kelantan,2020-10-01,exports,10.171841377343386
Negeri Sembilan,2020-10-01,exports,8.22009840315104
Terengganu,2020-10-01,exports,10.80489702401832
Kedah,2020-10-01,exports,9.180650687507887
Sarawak,2020-10-01,exports,8.06325120718611
Pahang,2020-10-01,exports,10.190451495884126
W.P. Labuan,2020-10-01,exports,7.89252645368418
Selangor,2020-10-01,exports,7.5703763293940955
Perak,2020-10-01,exports,9.287898839197492
Pulau Pinang,2020-10-01,exports,9.499460988158443
Perlis,2020-10-01,exports,9.421869552468548
Melaka,2020-10-01,exports,9.708908749893778
Sabah,2020-10-01,exports,7.575565920883231
Johor,2020-10-01,exports,8.84495509344491
Kelantan,2020-11-01,exports,8.244656303328515
Negeri Sembilan,2020-11-01,exports,7.580136593657148
Terengganu,2020-11-01,exports,9.433822198223341
Kedah,2020-11-01,exports,6.750204400884685
Sarawak,2020-11-01,exports,9.383514141620417
Pahang,2020-11-01,exports,6.909687707920626
W.P. Labuan,2020-11-01,exports,7.1092054727023815
Selangor,2020-11-01,exports,9.755494768435453
Perak,2020-11-01,exports,9.748792859208914
Pulau Pinang,2020-11-01,exports,6.859650303898632
Perlis,2020-11-01,exports,9.189074646172195
Melaka,2020-11-01,exports,8.665524002105448
Sabah,2020-11-01,exports,9.623343615333978
Johor,2020-11-01,exports,9.572108243105488
Kelantan,2020-12-01,exports,8.038409959743243
Negeri Sembilan,2020-12-01,exports,6.958140310108204
Terengganu,2020-12-01,exports,8.47651542188629
Kedah,2020-12-01,exports,8.226725335732858
Sarawak,2020-12-01,exports,8.3706982846566
Pahang,2020-12-01,exports,7.594767962668616
W.P. Labuan,2020-12-01,exports,6.512940338716798
Selangor,2020-12-01,exports,5.893923473682789
Perak,2020-12-01,exports,5.717410025552954
Pulau Pinang,2020-12-01,exports,6.109026663993307
Perlis,2020-12-01,exports,6.556717214159017
Melaka,2020-12-01,exports,7.074045973706153
Sabah,2020-12-01,exports,7.3214615221307335
Johor,2020-12-01,exports,7.431979814702494
Kelantan,2021-01-01,exports,10.314372745448013
Negeri Sembilan,2021-01-01,exports,7.948457469807417
Terengganu,2021-01-01,exports,8.100127597539542
Kedah,2021-01-01,exports,8.843065563199726
Sarawak,2021-01-01,exports,10.58445364821576
Pahang,2021-01-01,exports,9.477035651631862
W.P. Labuan,2021-01-01,exports,8.81275909089223
Selangor,2021-01-01,exports,9.344110331694445
Perak,2021-01-01,exports,7.880267020601245
Pulau Pinang,2021-01-01,exports,9.15777764498981
Perlis,2021-01-01,exports,11.294808493177177
Melaka,2021-01-01,exports,8.257296869072865
Sabah,2021-01-01,exports,8.577018270263977
Johor,2021-01-01,exports,8.481941491012988
Kelantan,2021-02-01,exports,6.191930897103962
Negeri Sembilan,2021-02-01,exports,6.547777480801056
Terengganu,2021-02-01,exports,5.255450677803048
Kedah,2021-02-01,exports,5.568025282904565
Sarawak,2021-02-01,exports,7.069194169552306
Pahang,2021-02-01,exports,6.606987400700554
W.P. Labuan,2021-02-01,exports,5.87436875463829
Selangor,2021-02-01,exports,6.273455030801847
Perak,2021-02-01,exports,6.40759753964959
Pulau Pinang,2021-02-01,exports,6.602149860958759
Perlis,2021-02-01,exports,5.515709305427699
Melaka,2021-02-01,exports,6.735173036987224
Sabah,2021-02-01,exports,5.30844195149108
Johor,2021-02-01,exports,4.896353645785861
Kelantan,2021-03-01,exports,7.514204063586443
Negeri Sembilan,2021-03-01,exports,9.475877708353389
Terengganu,2021-03-01,exports,8.829425015672577
Kedah,2021-03-01,exports,10.095558913397447
Sarawak,2021-03-01,exports,7.388662256626263
Pahang,2021-03-01,exports,8.045981422168383
W.P. Labuan,2021-03-01,exports,9.395160180345671
Selangor,2021-03-01,exports,8.9878781435201
Perak,2021-03-01,exports,10.255261623766117
Pulau Pinang,2021-03-01,exports,7.616538748199287
Perlis,2021-03-01,exports,7.695265661643285
Melaka,2021-03-01,exports,9.80931723794696
Sabah,2021-03-01,exports,9.21373362563614
Johor,2021-03-01,exports,7.339935245760446
Kelantan,2021-04-01,exports,8.780747193894845
Negeri Sembilan,2021-04-01,exports,6.825584052756787
Terengganu,2021-04-01,exports,6.578432653549383
Kedah,2021-04-01,exports,7.334353098413316
Sarawak,2021-04-01,exports,7.932413709082951
Pahang,2021-04-01,exports,6.943554493054408
W.P. Labuan,2021-04-01,exports,6.796796626288828
Selangor,2021-04-01,exports,9.407749471229295
Perak,2021-04-01,exports,9.498157849034857
Pulau Pinang,2021-04-01,exports,7.331659477996458
Perlis,2021-04-01,exports,8.625534697991144
Melaka,2021-04-01,exports,8.859753016427394
Sabah,2021-04-01,exports,9.091297525946333
Johor,2021-04-01,exports,9.259655541145117
Kelantan,2021-05-01,exports,7.747788310898201
Negeri Sembilan,2021-05-01,exports,6.7461210391111415
Terengganu,2021-05-01,exports,7.507198237037523
Kedah,2021-05-01,exports,7.467750352052701
Sarawak,2021-05-01,exports,8.736001604754062
Pahang,2021-05-01,exports,6.2537402839765335
W.P. Labuan,2021-05-01,exports,7.011828785877001
Selangor,2021-05-01,exports,8.004883657923854
Perak,2021-05-01,exports,7.699473801260999
Pulau Pinang,2021-05-01,exports,7.0203927664981585
Perlis,2021-05-01,exports,6.090754103394004
Melaka,2021-05-01,exports,6.352461072084986
Sabah,2021-05-01,exports,7.6372875612814415
Johor,2021-05-01,exports,8.521239035022248
Kelantan,2021-06-01,exports,4.934808644735067
Negeri Sembilan,2021-06-01,exports,3.4314756579108856
Terengganu,2021-06-01,exports,4.88859674928209
Kedah,2021-06-01,exports,4.076217624567867
Sarawak,2021-06-01,exports,3.7362919756390798
Pahang,2021-06-01,exports,4.852234254468908
W.P. Labuan,2021-06-01,exports,4.401121059821593
Selangor,2021-06-01,exports,4.856875734303166
Perak,2021-06-01,exports,4.596635171575558
Pulau Pinang,2021-06-01,exports,4.877289574490361
Perlis,2021-06-01,exports,4.373435382797363
Melaka,2021-06-01,exports,3.7788938388741684
Sabah,2021-06-01,exports,4.444463830386135
Johor,2021-06-01,exports,4.746686564770763
Kelantan,2021-07-01,exports,3.8611240013453045
Negeri Sembilan,2021-07-01,exports,5.435391417572385
Terengganu,2021-07-01,exports,4.58845571347395
Kedah,2021-07-01,exports,4.111105477429637
Sarawak,2021-07-01,exports,4.755191628988668
Pahang,2021-07-01,exports,5.432057154295724
W.P. Labuan,2021-07-01,exports,4.943028719223336
Selangor,2021-07-01,exports,4.911138263187082
Perak,2021-07-01,exports,4.905624984825579
Pulau Pinang,2021-07-01,exports,4.800063253475686
Perlis,2021-07-01,exports,5.593282700302659
Melaka,2021-07-01,exports,4.95379004551935
Sabah,2021-07-01,exports,4.847192361186613
Johor,2021-07-01,exports,5.036890432739136
Kelantan,2021-08-01,exports,3.0662156003248633
Negeri Sembilan,2021-08-01,exports,3.8070951836995044
Terengganu,2021-08-01,exports,3.66650740683268
Kedah,2021-08-01,exports,2.8510049392488654
Sarawak,2021-08-01,exports,3.3833317341179785
Pahang,2021-08-01,exports,2.8655323086608777
W.P. Labuan,2021-08-01,exports,3.034855480427966
Selangor,2021-08-01,exports,3.515370151507122
Perak,2021-08-01,exports,3.6986403617737484
Pulau Pinang,2021-08-01,exports,3.5549163827256525
Perlis,2021-08-01,exports,3.8656558982178377
Melaka,2021-08-01,exports,3.4058169304321995
Sabah,2021-08-01,exports,2.9926252938926523
Johor,2021-08-01,exports,2.8496315201632885
Kelantan,2021-09-01,exports,5.142545288942714
Negeri Sembilan,2021-09-01,exports,5.28727539212078
Terengganu,2021-09-01,exports,4.3855271173135995
Kedah,2021-09-01,exports,4.865155441257022
Sarawak,2021-09-01,exports,5.368814402403726
Pahang,2021-09-01,exports,5.874358355729324
W.P. Labuan,2021-09-01,exports,5.706487919117484
Selangor,2021-09-01,exports,4.235735501931606
Perak,2021-09-01,exports,5.746485532659237
Pulau Pinang,2021-09-01,exports,4.572795503286694
Perlis,2021-09-01,exports,5.110024559088808
Melaka,2021-09-01,exports,5.273573197469059
Sabah,2021-09-01,exports,4.920051320342506
Johor,2021-09-01,exports,5.9692620136815515
Kelantan,2021-10-01,exports,3.657317768222303
Negeri Sembilan,2021-10-01,exports,4.209765060281495
Terengganu,2021-10-01,exports,4.354901330059589
Kedah,2021-10-01,exports,4.0661649791234575
Sarawak,2021-10-01,exports,3.9935444463219585
Pahang,2021-10-01,exports,4.757000121560183
W.P. Labuan,2021-10-01,exports,4.9266415014164
Selangor,2021-10-01,exports,4.428748743274479
Perak,2021-10-01,exports,4.030489970047826
Pulau Pinang,2021-10-01,exports,3.688351380171989
Perlis,2021-10-01,exports,3.436656509356653
Melaka,2021-10-01,exports,3.9194201788618184
Sabah,2021-10-01,exports,4.815162969016762
Johor,2021-10-01,exports,4.023718236361525
Kelantan,2021-11-01,exports,3.7995025781229703
Negeri Sembilan,2021-11-01,exports,3.3154984057213364
Terengganu,2021-11-01,exports,3.228573121985662
Kedah,2021-11-01,exports,2.994318543251724
Sarawak,2021-11-01,exports,3.9147055923681373
Pahang,2021-11-01,exports,3.9058629340907216
W.P. Labuan,2021-11-01,exports,3.542811435511384
Selangor,2021-11-01,exports,3.564764086290406
Perak,2021-11-01,exports,2.824801646143825
Pulau Pinang,2021-11-01,exports,3.6924548254336034
Perlis,2021-11-01,exports,3.801877980644872
Melaka,2021-11-01,exports,3.5598054188949533
Sabah,2021-11-01,exports,3.2069224748447285
Johor,2021-11-01,exports,3.356305818197172
Kelantan,2021-12-01,exports,5.478336889501938
Negeri Sembilan,2021-12-01,exports,4.059297612447957
Terengganu,2021-12-01,exports,5.751434249386057
Kedah,2021-12-01,exports,5.264941494746036
Sarawak,2021-12-01,exports,4.955697976446296
Pahang,2021-12-01,exports,5.670555785133302
W.P. Labuan,2021-12-01,exports,5.492229967772839
Selangor,2021-12-01,exports,4.512928072018335
Perak,2021-12-01,exports,5.807047578757193
Pulau Pinang,2021-12-01,exports,4.103059810258193
Perlis,2021-12-01,exports,5.850816018228591
Melaka,2021-12-01,exports,6.018590307119744
Sabah,2021-12-01,exports,4.533057515380713
Johor,2021-12-01,exports,5.029811607855825
Kelantan,2022-01-01,exports,4.5960722163202705
Negeri Sembilan,2022-01-01,exports,3.6489110133064684
Terengganu,2022-01-01,exports,4.455604250089151
Kedah,2022-01-01,exports,3.5084534359593684
Sarawak,2022-01-01,exports,4.04057320806066
Pahang,2022-01-01,exports,3.828344062236408
W.P. Labuan,2022-01-01,exports,3.9737328794127578
Selangor,2022-01-01,exports,4.193148125232012
Perak,2022-01-01,exports,3.732654259667392
Pulau Pinang,2022-01-01,exports,3.697660052820778
Perlis,2022-01-01,exports,3.5710288948468585
Melaka,2022-01-01,exports,4.35424844686878
Sabah,2022-01-01,exports,4.7219422816680465
Johor,2022-01-01,exports,3.3676132138484745
Kelantan,2022-02-01,exports,4.629771851768413
Negeri Sembilan,2022-02-01,exports,4.635995850329921
Terengganu,2022-02-01,exports,4.098860765893764
Kedah,2022-02-01,exports,3.623890555807195
Sarawak,2022-02-01,exports,3.609506883710043
Pahang,2022-02-01,exports,3.873432617239388
W.P. Labuan,2022-02-01,exports,4.499835678755879
Selangor,2022-02-01,exports,4.947972618084542
Perak,2022-02-01,exports,4.970496937308162
Pulau Pinang,2022-02-01,exports,3.4393338218371947
Perlis,2022-02-01,exports,4.806315819196108
Melaka,2022-02-01,exports,4.041510534294941
Sabah,2022-02-01,exports,4.337028421757315
Johor,2022-02-01,exports,4.110476674244454
Kelantan,2022-03-01,exports,3.983556101768996
Negeri Sembilan,2022-03-01,exports,4.149991639930563
Terengganu,2022-03-01,exports,5.302584401454161
Kedah,2022-03-01,exports,5.177791226361767
Sarawak,2022-03-01,exports,4.259324051842763
Pahang,2022-03-01,exports,4.907422231345105
W.P. Labuan,2022-03-01,exports,5.212971801065525
Selangor,2022-03-01,exports,3.888191877102108
Perak,2022-03-01,exports,5.140415850610948
Pulau Pinang,2022-03-01,exports,4.42887518440153
Perlis,2022-03-01,exports,4.06992221464528
Melaka,2022-03-01,exports,4.960511060494115
Sabah,2022-03-01,exports,4.770723069923421
Johor,2022-03-01,exports,4.3901348836847385
Kelantan,2022-04-01,exports,4.462985089570532
Negeri Sembilan,2022-04-01,exports,4.852506732026425
Terengganu,2022-04-01,exports,3.5615165410794236
Kedah,2022-04-01,exports,4.725317778226353
Sarawak,2022-04-01,exports,4.887257258385115
Pahang,2022-04-01,exports,3.5319724916635495
W.P. Labuan,2022-04-01,exports,3.9366457838895093
Selangor,2022-04-01,exports,4.315197492165775
Perak,2022-04-01,exports,3.8976052768215284
Pulau Pinang,2022-04-01,exports,4.677564509168828
Perlis,2022-04-01,exports,3.621223554713222
Melaka,2022-04-01,exports,4.040172150368489
Sabah,2022-04-01,exports,3.909295323374106
Johor,2022-04-01,exports,4.785103280627517
Kelantan,2022-05-01,exports,3.8551119976629695
Negeri Sembilan,2022-05-01,exports,5.145236170094313
Terengganu,2022-05-01,exports,4.558365129097728
Kedah,2022-05-01,exports,3.852154467590555
Sarawak,2022-05-01,exports,5.0381213989626605
Pahang,2022-05-01,exports,4.427803812203468
W.P. Labuan,2022-05-01,exports,3.5204968626285646
Selangor,2022-05-01,exports,5.1496864453120335
Perak,2022-05-01,exports,4.511710728330984
Pulau Pinang,2022-05-01,exports,4.860282522494753
Perlis,2022-05-01,exports,4.768058039248042
Melaka,2022-05-01,exports,4.902149199369829
Sabah,2022-05-01,exports,4.4422222121133
Johor,2022-05-01,exports,4.8569511218524095
Kelantan,2022-06-01,exports,4.753300219011257
Negeri Sembilan,2022-06-01,exports,3.7326629949693606
Terengganu,2022-06-01,exports,3.531450320388124
Kedah,2022-06-01,exports,3.5238451597440426
Sarawak,2022-06-01,exports,5.058736864319583
Pahang,2022-06-01,exports,5.121449256081964
W.P. Labuan,2022-06-01,exports,4.267291523108443
Selangor,2022-06-01,exports,4.304707032174434
Perak,2022-06-01,exports,4.847105185104721
Pulau Pinang,2022-06-01,exports,5.048937699870975
Perlis,2022-06-01,exports,4.589372697314763
Melaka,2022-06-01,exports,4.1463601747651975
Sabah,2022-06-01,exports,4.546533996392725
Johor,2022-06-01,exports,5.021641144508481
Kelantan,2022-07-01,exports,4.820908611090883
Negeri Sembilan,2022-07-01,exports,3.9812318563399445
Terengganu,2022-07-01,exports,5.065172690015164
Kedah,2022-07-01,exports,3.5967732633466447
Sarawak,2022-07-01,exports,3.457402737592533
Pahang,2022-07-01,exports,3.8946201924896546
W.P. Labuan,2022-07-01,exports,4.201916400495653
Selangor,2022-07-01,exports,4.692330088957985
Perak,2022-07-01,exports,4.842211415685692
Pulau Pinang,2022-07-01,exports,4.528991211826723
Perlis,2022-07-01,exports,3.6660294290134843
Melaka,2022-07-01,exports,4.648555165393264
Sabah,2022-07-01,exports,4.6205886383997665
Johor,2022-07-01,exports,5.1529159498523045
Kelantan,2022-08-01,exports,4.751618924195502
Negeri Sembilan,2022-08-01,exports,5.1064852604431845
Terengganu,2022-08-01,exports,5.538218310472205
Kedah,2022-08-01,exports,4.184877696100664
Sarawak,2022-08-01,exports,3.9831841439531783
Pahang,2022-08-01,exports,5.12228900019854
W.P. Labuan,2022-08-01,exports,4.939942543159945
Selangor,2022-08-01,exports,4.049795174444458
Perak,2022-08-01,exports,4.836152913663835
Pulau Pinang,2022-08-01,exports,4.3815728219774845
Perlis,2022-08-01,exports,4.851207387050355
Melaka,2022-08-01,exports,4.797677251931072
Sabah,2022-08-01,exports,4.42097618641172
Johor,2022-08-01,exports,4.6052839459783685
Kelantan,2022-09-01,exports,5.216383834222098
Negeri Sembilan,2022-09-01,exports,5.204242484174668
Terengganu,2022-09-01,exports,3.997180357153073
Kedah,2022-09-01,exports,4.311508997043762
Sarawak,2022-09-01,exports,5.18988596343682
Pahang,2022-09-01,exports,5.355931567645387
W.P. Labuan,2022-09-01,exports,4.827918056058277
Selangor,2022-09-01,exports,5.238047688387438
Perak,2022-09-01,exports,4.720204379723614
Pulau Pinang,2022-09-01,exports,5.165854422186607
Perlis,2022-09-01,exports,5.3581286412032565
Melaka,2022-09-01,exports,5.432564667019128
Sabah,2022-09-01,exports,5.6594568861461
Johor,2022-09-01,exports,5.271687131287172
Kelantan,2022-10-01,exports,6.938488357116035
Negeri Sembilan,2022-10-01,exports,6.99179048664169
Terengganu,2022-10-01,exports,5.930436630059982
Kedah,2022-10-01,exports,7.004403820986291
Sarawak,2022-10-01,exports,6.4525882185699235
Pahang,2022-10-01,exports,5.735615919904326
W.P. Labuan,2022-10-01,exports,7.1387418897109765
Selangor,2022-10-01,exports,5.521548948968293
Perak,2022-10-01,exports,4.973988822504611
Pulau Pinang,2022-10-01,exports,6.67511928010724
Perlis,2022-10-01,exports,5.961080428321183
